SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
2, 0.2900, 29, -0.08081541, -1.00292921, 0.08570044, 0.19627097, -5.01315594, 0.31142950, -50.10231018, -27.33119011, 86.87518311, 93.36413574, -3.01614380, 76.77424622, 0.52566940, -0.58129823, -0.43748394, -0.44087625, 0.02820615, 0.00595266, -0.02806726, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.3000, 30, -0.08220916, -1.00109279, 0.08598813, 0.80431533, -4.17265940, 0.37661558, -50.10231018, -25.84039688, 86.69979095, 93.42256165, -3.06922078, 76.75967407, 0.52521312, -0.58181196, -0.43738025, -0.44084522, 0.02935670, 0.00414977, -0.02800394, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3400, 34, 0.00367946, -0.86538690, -0.45879370, -6.70058107, 8.78136730, 4.11666775, -28.44197655, -27.65273285, -90.44139099, 64.61621094, 4.86590719, 22.87337112, 0.83215678, -0.51627326, -0.14104816, -0.14519861, 0.08113265, -0.03497440, 0.03199589, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3500, 35, 0.01156611, -0.85345030, -0.46080509, -5.79431820, 10.22158909, 4.67408085, -28.41274452, -29.96199989, -90.73370361, 64.56773376, 4.86888123, 22.98607635, 0.83223367, -0.51577723, -0.14151543, -0.14606312, 0.07328466, -0.04652037, 0.03319187, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.3100, 31, -0.08381740, -1.00326920, 0.09060283, 1.32289088, -3.24896574, 0.47875544, -50.16077042, -28.26658821, 81.61356354, 93.43753052, -3.07207656, 76.72689819, 0.52525151, -0.58201587, -0.43725774, -0.44065183, 0.03024835, 0.00641116, -0.03176074, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.3200, 32, -0.08198722, -1.00791311, 0.08936562, 1.43602395, -2.29708910, 0.47933245, -50.16077042, -28.26658821, 81.61356354, 93.45315552, -3.07550120, 76.70365906, 0.52524769, -0.58218843, -0.43718332, -0.44050246, 0.02835829, 0.01107577, -0.03025370, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3600, 36, 0.01525440, -0.85061097, -0.46491244, -4.17438698, 11.20909214, 5.40996075, -27.97427559, -27.65273285, -90.26600647, 64.53644562, 4.86961985, 23.11094475, 0.83221525, -0.51539433, -0.14204258, -0.14700529, 0.06962549, -0.04907088, 0.03669759, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3700, 37, 0.01702986, -0.86267978, -0.46535420, -2.69782495, 12.68951416, 6.03305960, -27.82811928, -27.44811440, -90.29523468, 64.50437164, 4.84062481, 23.24869728, 0.83216375, -0.51503891, -0.14241232, -0.14817949, 0.06773961, -0.03682163, 0.03673855, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.3300, 33, -0.07942991, -1.00685239, 0.08629681, 1.10898972, -1.45932758, 0.49760446, -50.04384613, -28.90967560, 87.83981323, 93.46504211, -3.07961035, 76.68876648, 0.52522779, -0.58231443, -0.43713364, -0.44040889, 0.02573742, 0.01003569, -0.02694738, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.3400, 34, -0.07542115, -0.99836558, 0.08404644, 0.99308765, -0.63696212, 0.61880314, -50.54077530, -28.35428238, 86.93364716, 93.47533417, -3.08541298, 76.68202972, 0.52517772, -0.58240807, -0.43711111, -0.44036701, 0.02163810, 0.00156681, -0.02450947, 0.00000000, 0.00000000, 0.00000000, 0.00000000
